फेसबुक	0	6	फ	फे	फेस	क	ुक	बुक	0	फ	े	स	ब	ु	फे	ेस	सब	बु	ुक	फेस	ेसब	सबु	बुक	ुक_	फेसब	ेसबु	सबुक	बुक_	ुक__	फेसबु	ेसबुक	सबुक_	बुक__	ुक___	NULL	NULL	का	सिक्योरिटी	0
फ्लैश	0	5	फ	फ्	फ्ल	श	ैश	लैश	1	फ	्	ल	ै	श	फ्	्ल	लै	ैश	श_	फ्ल	्लै	लैश	ैश_	श__	फ्लै	्लैश	लैश_	ैश__	श___	फ्लैश	्लैश_	लैश__	ैश___	श____	पर	एलइडी	है	व	B_ASP
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	एलइडी	फ्लैश	व	2	0
व	1	1	व	NULL	NULL	व	NULL	NULL	0	व	_	_	_	_	व_	__	__	__	__	व__	___	___	___	___	व___	____	____	____	____	व____	_____	_____	_____	_____	फ्लैश	है	2	मेगापिक्सल	0
2	0	1	2	NULL	NULL	2	NULL	NULL	0	2	_	_	_	_	2_	__	__	__	__	2__	___	___	___	___	2___	____	____	____	____	2____	_____	_____	_____	_____	है	व	मेगापिक्सल	का	0
मेगापिक्सल	0	10	म	मे	मेग	ल	सल	्सल	0	म	े	ग	ा	प	मे	ेग	गा	ाप	पि	मेग	ेगा	गाप	ापि	पिक	मेगा	ेगाप	गापि	ापिक	पिक्	मेगाप	ेगापि	गापिक	ापिक्	पिक्स	व	2	का	फ्रंट	0
का	1	2	क	का	NULL	ा	का	NULL	1	क	ा	_	_	_	का	ा_	__	__	__	का_	ा__	___	___	___	का__	ा___	____	____	____	का___	ा____	_____	_____	_____	2	मेगापिक्सल	फ्रंट	कैमरा	0
फ्रंट	0	5	फ	फ्	फ्र	ट	ंट	रंट	1	फ	्	र	ं	ट	फ्	्र	रं	ंट	ट_	फ्र	्रं	रंट	ंट_	ट__	फ्रं	्रंट	रंट_	ंट__	ट___	फ्रंट	्रंट_	रंट__	ंट___	ट____	मेगापिक्सल	का	कैमरा	है	B_ASP
कैमरा	0	5	क	कै	कैम	ा	रा	मरा	1	क	ै	म	र	ा	कै	ैम	मर	रा	ा_	कैम	ैमर	मरा	रा_	ा__	कैमर	ैमरा	मरा_	रा__	ा___	कैमरा	ैमरा_	मरा__	रा___	ा____	का	फ्रंट	है	NULL	I_ASP
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	फ्रंट	कैमरा	NULL	NULL	0
EOL
इसके	1	4	इ	इस	इसक	े	के	सके	0	इ	स	क	े	_	इस	सक	के	े_	__	इसक	सके	के_	े__	___	इसके	सके_	के__	े___	____	इसके_	सके__	के___	े____	_____	NULL	NULL	अलावा	इसमें	0
अलावा	0	5	अ	अल	अला	ा	वा	ावा	0	अ	ल	ा	व	ा	अल	ला	ाव	वा	ा_	अला	लाव	ावा	वा_	ा__	अलाव	लावा	ावा_	वा__	ा___	अलावा	लावा_	ावा__	वा___	ा____	NULL	इसके	इसमें	सुपर	0
इसमें	1	5	इ	इस	इसम	ं	ें	में	0	इ	स	म	े	ं	इस	सम	मे	ें	ं_	इसम	समे	में	ें_	ं__	इसमे	समें	में_	ें__	ं___	इसमें	समें_	में__	ें___	ं____	इसके	अलावा	सुपर	चार्ज	0
सुपर	0	4	स	सु	सुप	र	पर	ुपर	0	स	ु	प	र	_	सु	ुप	पर	र_	__	सुप	ुपर	पर_	र__	___	सुपर	ुपर_	पर__	र___	____	सुपर_	ुपर__	पर___	र____	_____	अलावा	इसमें	चार्ज	फीचर	B_ASP
चार्ज	0	5	च	चा	चार	ज	्ज	र्ज	0	च	ा	र	्	ज	चा	ार	र्	्ज	ज_	चार	ार्	र्ज	्ज_	ज__	चार्	ार्ज	र्ज_	्ज__	ज___	चार्ज	ार्ज_	र्ज__	्ज___	ज____	इसमें	सुपर	फीचर	दिया	I_ASP
फीचर	0	4	फ	फी	फीच	र	चर	ीचर	1	फ	ी	च	र	_	फी	ीच	चर	र_	__	फीच	ीचर	चर_	र__	___	फीचर	ीचर_	चर__	र___	____	फीचर_	ीचर__	चर___	र____	_____	सुपर	चार्ज	दिया	गया	0
दिया	1	4	द	दि	दिय	ा	या	िया	0	द	ि	य	ा	_	दि	िय	या	ा_	__	दिय	िया	या_	ा__	___	दिया	िया_	या__	ा___	____	दिया_	िया__	या___	ा____	_____	चार्ज	फीचर	गया	है	0
गया	1	3	ग	गय	गया	ा	या	गया	0	ग	य	ा	_	_	गय	या	ा_	__	__	गया	या_	ा__	___	___	गया_	या__	ा___	____	____	गया__	या___	ा____	_____	_____	फीचर	दिया	है	जिसके	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	दिया	गया	जिसके	तहत	0
जिसके	0	5	ज	जि	जिस	े	के	सके	0	ज	ि	स	क	े	जि	िस	सक	के	े_	जिस	िसक	सके	के_	े__	जिसक	िसके	सके_	के__	े___	जिसके	िसके_	सके__	के___	े____	गया	है	तहत	इसकी	0
तहत	0	3	त	तह	तहत	त	हत	तहत	0	त	ह	त	_	_	तह	हत	त_	__	__	तहत	हत_	त__	___	___	तहत_	हत__	त___	____	____	तहत__	हत___	त____	_____	_____	है	जिसके	इसकी	बैटरी	0
इसकी	1	4	इ	इस	इसक	ी	की	सकी	0	इ	स	क	ी	_	इस	सक	की	ी_	__	इसक	सकी	की_	ी__	___	इसकी	सकी_	की__	ी___	____	इसकी_	सकी__	की___	ी____	_____	जिसके	तहत	बैटरी	मात्र	0
बैटरी	0	5	ब	बै	बैट	ी	री	टरी	1	ब	ै	ट	र	ी	बै	ैट	टर	री	ी_	बैट	ैटर	टरी	री_	ी__	बैटर	ैटरी	टरी_	री__	ी___	बैटरी	ैटरी_	टरी__	री___	ी____	तहत	इसकी	मात्र	15	B_ASP
मात्र	0	5	म	मा	मात	र	्र	त्र	0	म	ा	त	्	र	मा	ात	त्	्र	र_	मात	ात्	त्र	्र_	र__	मात्	ात्र	त्र_	्र__	र___	मात्र	ात्र_	त्र__	्र___	र____	इसकी	बैटरी	15	मिनट	0
15	0	2	1	15	NULL	5	15	NULL	0	1	5	_	_	_	15	5_	__	__	__	15_	5__	___	___	___	15__	5___	____	____	____	15___	5____	_____	_____	_____	बैटरी	मात्र	मिनट	की	0
मिनट	0	4	म	मि	मिन	ट	नट	िनट	0	म	ि	न	ट	_	मि	िन	नट	ट_	__	मिन	िनट	नट_	ट__	___	मिनट	िनट_	नट__	ट___	____	मिनट_	िनट__	नट___	ट____	_____	मात्र	15	की	चार्जिंग	0
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	15	मिनट	चार्जिंग	में	0
चार्जिंग	0	8	च	चा	चार	ग	ंग	िंग	0	च	ा	र	्	ज	चा	ार	र्	्ज	जि	चार	ार्	र्ज	्जि	जिं	चार्	ार्ज	र्जि	्जिं	जिंग	चार्ज	ार्जि	र्जिं	्जिंग	जिंग_	मिनट	की	में	6	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	की	चार्जिंग	6	घंटे	0
6	0	1	6	NULL	NULL	6	NULL	NULL	0	6	_	_	_	_	6_	__	__	__	__	6__	___	___	___	___	6___	____	____	____	____	6____	_____	_____	_____	_____	चार्जिंग	में	घंटे	तक	0
घंटे	0	4	घ	घं	घंट	े	टे	ंटे	0	घ	ं	ट	े	_	घं	ंट	टे	े_	__	घंट	ंटे	टे_	े__	___	घंटे	ंटे_	टे__	े___	____	घंटे_	ंटे__	टे___	े____	_____	में	6	तक	चलती	0
तक	1	2	त	तक	NULL	क	तक	NULL	0	त	क	_	_	_	तक	क_	__	__	__	तक_	क__	___	___	___	तक__	क___	____	____	____	तक___	क____	_____	_____	_____	6	घंटे	चलती	है	0
चलती	0	4	च	चल	चलत	ी	ती	लती	0	च	ल	त	ी	_	चल	लत	ती	ी_	__	चलत	लती	ती_	ी__	___	चलती	लती_	ती__	ी___	____	चलती_	लती__	ती___	ी____	_____	घंटे	तक	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	तक	चलती	NULL	NULL	0
EOL
नेक्सस	0	6	न	ने	नेक	स	सस	्सस	0	न	े	क	्	स	ने	ेक	क्	्स	सस	नेक	ेक्	क्स	्सस	सस_	नेक्	ेक्स	क्सस	्सस_	सस__	नेक्स	ेक्सस	क्सस_	्सस__	सस___	NULL	NULL	6	गूगल	0
6	0	1	6	NULL	NULL	6	NULL	NULL	0	6	_	_	_	_	6_	__	__	__	__	6__	___	___	___	___	6___	____	____	____	____	6____	_____	_____	_____	_____	NULL	नेक्सस	गूगल	के	0
गूगल	0	4	ग	गू	गूग	ल	गल	ूगल	0	ग	ू	ग	ल	_	गू	ूग	गल	ल_	__	गूग	ूगल	गल_	ल__	___	गूगल	ूगल_	गल__	ल___	____	गूगल_	ूगल__	गल___	ल____	_____	नेक्सस	6	के	नये	0
के	1	2	क	के	NULL	े	के	NULL	0	क	े	_	_	_	के	े_	__	__	__	के_	े__	___	___	___	के__	े___	____	____	____	के___	े____	_____	_____	_____	6	गूगल	नये	एंड्रायड	0
नये	0	3	न	नय	नये	े	ये	नये	0	न	य	े	_	_	नय	ये	े_	__	__	नये	ये_	े__	___	___	नये_	ये__	े___	____	____	नये__	ये___	े____	_____	_____	गूगल	के	एंड्रायड	5	0
एंड्रायड	0	8	ए	एं	एंड	ड	यड	ायड	0	ए	ं	ड	्	र	एं	ंड	ड्	्र	रा	एंड	ंड्	ड्र	्रा	राय	एंड्	ंड्र	ड्रा	्राय	रायड	एंड्र	ंड्रा	ड्राय	्रायड	रायड_	के	नये	5	लॉलीपॉप	B_ASP
5	0	1	5	NULL	NULL	5	NULL	NULL	0	5	_	_	_	_	5_	__	__	__	__	5__	___	___	___	___	5___	____	____	____	____	5____	_____	_____	_____	_____	नये	एंड्रायड	लॉलीपॉप	पर	I_ASP
लॉलीपॉप	0	7	ल	लॉ	लॉल	प	ॉप	पॉप	0	ल	ॉ	ल	ी	प	लॉ	ॉल	ली	ीप	पॉ	लॉल	ॉली	लीप	ीपॉ	पॉप	लॉली	ॉलीप	लीपॉ	ीपॉप	पॉप_	लॉलीप	ॉलीपॉ	लीपॉप	ीपॉप_	पॉप__	एंड्रायड	5	पर	चलने	I_ASP
पर	1	2	प	पर	NULL	र	पर	NULL	0	प	र	_	_	_	पर	र_	__	__	__	पर_	र__	___	___	___	पर__	र___	____	____	____	पर___	र____	_____	_____	_____	5	लॉलीपॉप	चलने	वाला	0
चलने	0	4	च	चल	चलन	े	ने	लने	0	च	ल	न	े	_	चल	लन	ने	े_	__	चलन	लने	ने_	े__	___	चलने	लने_	ने__	े___	____	चलने_	लने__	ने___	े____	_____	लॉलीपॉप	पर	वाला	पहला	0
वाला	0	4	व	वा	वाल	ा	ला	ाला	0	व	ा	ल	ा	_	वा	ाल	ला	ा_	__	वाल	ाला	ला_	ा__	___	वाला	ाला_	ला__	ा___	____	वाला_	ाला__	ला___	ा____	_____	पर	चलने	पहला	स्मार्टफोन	0
पहला	0	4	प	पह	पहल	ा	ला	हला	0	प	ह	ल	ा	_	पह	हल	ला	ा_	__	पहल	हला	ला_	ा__	___	पहला	हला_	ला__	ा___	____	पहला_	हला__	ला___	ा____	_____	चलने	वाला	स्मार्टफोन	है	0
स्मार्टफोन	0	10	स	स्	स्म	न	ोन	फोन	0	स	्	म	ा	र	स्	्म	मा	ार	र्	स्म	्मा	मार	ार्	र्ट	स्मा	्मार	मार्	ार्ट	र्टफ	स्मार	्मार्	मार्ट	ार्टफ	र्टफो	वाला	पहला	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	पहला	स्मार्टफोन	NULL	NULL	0
EOL
नेक्सस	0	6	न	ने	नेक	स	सस	्सस	0	न	े	क	्	स	ने	ेक	क्	्स	सस	नेक	ेक्	क्स	्सस	सस_	नेक्	ेक्स	क्सस	्सस_	सस__	नेक्स	ेक्सस	क्सस_	्सस__	सस___	NULL	NULL	6	में	0
6	0	1	6	NULL	NULL	6	NULL	NULL	0	6	_	_	_	_	6_	__	__	__	__	6__	___	___	___	___	6___	____	____	____	____	6____	_____	_____	_____	_____	NULL	नेक्सस	में	मोटोरोला	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	नेक्सस	6	मोटोरोला	का	0
मोटोरोला	0	8	म	मो	मोट	ा	ला	ोला	0	म	ो	ट	ो	र	मो	ोट	टो	ोर	रो	मोट	ोटो	टोर	ोरो	रोल	मोटो	ोटोर	टोरो	ोरोल	रोला	मोटोर	ोटोरो	टोरोल	ोरोला	रोला_	6	में	का	एक्टिव	0
का	1	2	क	का	NULL	ा	का	NULL	1	क	ा	_	_	_	का	ा_	__	__	__	का_	ा__	___	___	___	का__	ा___	____	____	____	का___	ा____	_____	_____	_____	में	मोटोरोला	एक्टिव	डिस्प्ले	0
एक्टिव	0	6	ए	एक	एक्	व	िव	टिव	0	ए	क	्	ट	ि	एक	क्	्ट	टि	िव	एक्	क्ट	्टि	टिव	िव_	एक्ट	क्टि	्टिव	टिव_	िव__	एक्टि	क्टिव	्टिव_	टिव__	िव___	मोटोरोला	का	डिस्प्ले	नोटिफिकेशन	B_ASP
डिस्प्ले	0	8	ड	डि	डिस	े	ले	्ले	1	ड	ि	स	्	प	डि	िस	स्	्प	प्	डिस	िस्	स्प	्प्	प्ल	डिस्	िस्प	स्प्	्प्ल	प्ले	डिस्प	िस्प्	स्प्ल	्प्ले	प्ले_	का	एक्टिव	नोटिफिकेशन	भी	I_ASP
नोटिफिकेशन	0	10	न	नो	नोट	न	शन	ेशन	1	न	ो	ट	ि	फ	नो	ोट	टि	िफ	फि	नोट	ोटि	टिफ	िफि	फिक	नोटि	ोटिफ	टिफि	िफिक	फिके	नोटिफ	ोटिफि	टिफिक	िफिके	फिकेश	एक्टिव	डिस्प्ले	भी	है	I_ASP
भी	0	2	भ	भी	NULL	ी	भी	NULL	0	भ	ी	_	_	_	भी	ी_	__	__	__	भी_	ी__	___	___	___	भी__	ी___	____	____	____	भी___	ी____	_____	_____	_____	डिस्प्ले	नोटिफिकेशन	है	NULL	0
